frame.number	frame.time_relative	ip.src	ip.dst	frame.protocols	frame.len
22686	74344172.735079601			eth:ethertype:ipv6:tcp:ssl	1294
22687	74344172.735122684			eth:ethertype:ipv6:tcp	86
22688	74344172.736710512			eth:ethertype:ipv6:tcp:ssl	2502
22689	74344172.736764012			eth:ethertype:ipv6:tcp	86
22690	74344172.737344010			eth:ethertype:ipv6:tcp:ssl	1294
22691	74344172.737392551			eth:ethertype:ipv6:tcp	86
22692	74344172.737354718			eth:ethertype:ipv6:tcp:ssl	1294
22693	74344172.737432634			eth:ethertype:ipv6:tcp	86
22694	74344172.737583217			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22695	74344172.737623259			eth:ethertype:ipv6:tcp	86
22696	74344172.737854425			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22697	74344172.737892383			eth:ethertype:ipv6:tcp	86
22698	74344172.738374006			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22699	74344172.738453297			eth:ethertype:ipv6:tcp	86
22700	74344172.738762880			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22701	74344172.738816546			eth:ethertype:ipv6:tcp	86
22702	74344172.738775046			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22703	74344172.738860004			eth:ethertype:ipv6:tcp	86
22704	74344172.739003046			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22705	74344172.739219920			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22706	74344172.739271045			eth:ethertype:ipv6:tcp	86
22707	74344172.739228837			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22708	74344172.740165958			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22709	74344172.740229333			eth:ethertype:ipv6:tcp	86
22710	74344172.740387749			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22711	74344172.740436249			eth:ethertype:ipv6:tcp	86
22712	74344172.740716331			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22713	74344172.742086285			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22714	74344172.742166118			eth:ethertype:ipv6:tcp	86
22715	74344172.744408736			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22716	74344172.744541943			eth:ethertype:ipv6:tcp	86
22717	74344172.744414777			eth:ethertype:ipv6:tcp:ssl:ssl	670
22718	74344172.746339896			eth:ethertype:ipv6:tcp	86
22719	74344172.747509892			eth:ethertype:ipv6:tcp:ssl	124
22720	74344172.785458679			eth:llc:stp	60
22721	74344172.796880307			eth:ethertype:ipv6:tcp	86
22722	74344172.905275312	192.168.1.65	239.255.255.250	eth:ethertype:ip:igmp:igmp	60
22723	74344173.074516527	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
22724	74344173.148468275			eth:ethertype:ipv6:tcp:ssl	282
22725	74344173.187382018	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
22726	74344173.197586400			eth:ethertype:ipv6:tcp	86
22727	74344173.208387113			eth:ethertype:ipv6:tcp:ssl	154
22728	74344173.208394030			eth:ethertype:ipv6:tcp:ssl	116
22729	74344173.208397321			eth:ethertype:ipv6:tcp:ssl	124
22730	74344173.208620946			eth:ethertype:ipv6:tcp	86
22731	74344173.212153392			eth:ethertype:ipv6:tcp:ssl	124
22732	74344173.304843201			eth:ethertype:ipv6:tcp	86
22733	74344173.509959044			eth:ethertype:ipv6:tcp:ssl	352
22734	74344173.559340417			eth:ethertype:ipv6:tcp	86
22735	74344173.559345917			eth:ethertype:ipv6:tcp:ssl	214
22736	74344173.561155536			eth:ethertype:ipv6:tcp:ssl	1294
22737	74344173.561258660			eth:ethertype:ipv6:tcp	86
22738	74344173.561612034			eth:ethertype:ipv6:tcp:ssl	2502
22739	74344173.561696367			eth:ethertype:ipv6:tcp	86
22740	74344173.562240907			eth:ethertype:ipv6:tcp:ssl	1294
22741	74344173.562771030			eth:ethertype:ipv6:tcp:ssl	2502
22742	74344173.562960571			eth:ethertype:ipv6:tcp:ssl	1294
22743	74344173.563255695			eth:ethertype:ipv6:tcp	86
22744	74344173.564234650			eth:ethertype:ipv6:tcp:ssl	2502
22745	74344173.564305900			eth:ethertype:ipv6:tcp	86
22746	74344173.564444316			eth:ethertype:ipv6:tcp:ssl	1294
22747	74344173.564453816			eth:ethertype:ipv6:tcp:ssl	1294
22748	74344173.564520858			eth:ethertype:ipv6:tcp	86
22749	74344173.564750315			eth:ethertype:ipv6:tcp:ssl	1294
22750	74344173.565605562			eth:ethertype:ipv6:tcp:ssl	1294
22751	74344173.565667437			eth:ethertype:ipv6:tcp	86
22752	74344173.565623229			eth:ethertype:ipv6:tcp:ssl	1294
22753	74344173.565826645			eth:ethertype:ipv6:tcp:ssl	1294
22754	74344173.565864603			eth:ethertype:ipv6:tcp	86
22755	74344173.566258268			eth:ethertype:ipv6:tcp:ssl	1294
22756	74344173.566267227			eth:ethertype:ipv6:tcp:ssl	1294
22757	74344173.566332851			eth:ethertype:ipv6:tcp	86
22758	74344173.567531556			eth:ethertype:ipv6:tcp:ssl	2502
22759	74344173.567579097			eth:ethertype:ipv6:tcp	86
22760	74344173.567992262			eth:ethertype:ipv6:tcp:ssl	2502
22761	74344173.568039596			eth:ethertype:ipv6:tcp	86
22762	74344173.568199012			eth:ethertype:ipv6:tcp:ssl	1294
22763	74344173.570585087			eth:ethertype:ipv6:tcp:ssl	1294
22764	74344173.570653420			eth:ethertype:ipv6:tcp	86
22765	74344173.570878169			eth:ethertype:ipv6:tcp:ssl	2502
22766	74344173.570947919			eth:ethertype:ipv6:tcp	86
22767	74344173.571108210			eth:ethertype:ipv6:tcp:ssl	2502
22768	74344173.571710833			eth:ethertype:ipv6:tcp:ssl	1294
22769	74344173.571724833			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22770	74344173.571894957			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22771	74344173.572108957			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22772	74344173.572120873			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22773	74344173.573155537			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22774	74344173.573407202			eth:ethertype:ipv6:tcp	86
22775	74344173.573511035			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22776	74344173.573521160			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22777	74344173.573591618			eth:ethertype:ipv6:tcp	86
22778	74344173.573918909			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22779	74344173.573973700			eth:ethertype:ipv6:tcp	86
22780	74344173.574132117			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22781	74344173.574182241			eth:ethertype:ipv6:tcp	86
22782	74344173.574373491			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22783	74344173.574731989			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22784	74344173.574789073			eth:ethertype:ipv6:tcp	86
22785	74344173.575623236			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22786	74344173.575636611			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22787	74344173.575736069			eth:ethertype:ipv6:tcp	86
22788	74344173.576085652			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22789	74344173.576153651			eth:ethertype:ipv6:tcp	86
22790	74344173.576471859			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22791	74344173.577667313			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22792	74344173.578146061			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22793	74344173.578536352			eth:ethertype:ipv6:tcp	86
22794	74344173.578960850			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22795	74344173.578972475			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22796	74344173.579073225			eth:ethertype:ipv6:tcp	86
22797	74344173.579335682			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22798	74344173.579392265			eth:ethertype:ipv6:tcp	86
22799	74344173.579859972			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22800	74344173.580612594			eth:ethertype:ipv6:tcp	86
22801	74344173.580595511			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22802	74344173.580608178			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22803	74344173.580679011			eth:ethertype:ipv6:tcp	86
22804	74344173.581005676			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22805	74344173.581445842			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22806	74344173.581510883			eth:ethertype:ipv6:tcp	86
22807	74344173.581457008			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22808	74344173.581639091			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22809	74344173.581688924			eth:ethertype:ipv6:tcp	86
22810	74344173.582592796			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22811	74344173.582598879			eth:ethertype:ipv6:tcp:ssl:ssl	2031
22812	74344173.582713129			eth:ethertype:ipv6:tcp	86
22813	74344173.585205579			eth:ethertype:ipv6:tcp:ssl	124
22814	74344173.585536286			eth:ethertype:ipv6:tcp:ssl	405
22815	74344173.634596577			eth:ethertype:ipv6:tcp	86
22816	74344173.644226586			eth:ethertype:ipv6:tcp:ssl	152
22817	74344173.644234169			eth:ethertype:ipv6:tcp:ssl	116
22818	74344173.644236919			eth:ethertype:ipv6:tcp:ssl	124
22819	74344173.644497877			eth:ethertype:ipv6:tcp	86
22820	74344173.647825990			eth:ethertype:ipv6:tcp:ssl	124
22821	74344173.650012650			eth:ethertype:data	118
22822	74344173.739571136			eth:ethertype:ipv6:tcp	86
22823	74344173.777325674			eth:ethertype:ipv6:tcp:ssl	171
22824	74344173.778115213			eth:ethertype:ipv6:tcp:ssl	116
22825	74344173.778623003			eth:ethertype:ipv6:tcp:ssl	505
22826	74344173.785475730			eth:llc:stp	60
22827	74344173.825665801			eth:ethertype:ipv6:tcp	86
22828	74344173.825671426			eth:ethertype:ipv6:tcp:ssl	116
22829	74344173.825860384			eth:ethertype:ipv6:tcp	86
22830	74344173.844409320			eth:ethertype:ipv6:tcp:ssl	435
22831	74344173.844579278			eth:ethertype:ipv6:tcp	86
22832	74344173.844414654			eth:ethertype:ipv6:tcp:ssl	116
22833	74344173.844622945			eth:ethertype:ipv6:tcp	86
22834	74344173.844416862			eth:ethertype:ipv6:tcp:ssl	124
22835	74344173.844655403			eth:ethertype:ipv6:tcp	86
22836	74344173.848331099			eth:ethertype:ipv6:tcp:ssl	124
22837	74344173.936642214			eth:ethertype:ipv6:tcp	86
22838	74344174.189654436			eth:ethertype:ipv6:tcp:ssl	478
22839	74344174.189841435			eth:ethertype:ipv6:tcp:ssl	120
22840	74344174.197936782			eth:ethertype:ipv6:tcp:ssl	415
22841	74344174.238627060			eth:ethertype:ipv6:tcp	86
22842	74344174.238633019			eth:ethertype:ipv6:tcp	86
22843	74344174.247815112			eth:ethertype:ipv6:tcp	86
22844	74344174.255878001			eth:ethertype:ipv6:tcp:ssl	182
22845	74344174.255882876			eth:ethertype:ipv6:tcp:ssl	788
22846	74344174.256091584			eth:ethertype:ipv6:tcp	86
22847	74344174.257414705			eth:ethertype:ipv6:tcp:ssl	124
22848	74344174.258948866			eth:ethertype:ipv6:tcp:ssl	152
22849	74344174.258954616			eth:ethertype:ipv6:tcp:ssl	116
22850	74344174.259018324			eth:ethertype:ipv6:tcp:ssl	124
22851	74344174.259151990			eth:ethertype:ipv6:tcp	86
22852	74344174.347559897			eth:ethertype:ipv6:tcp	86
22853	74344174.412101386	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
22854	74344174.649993616			eth:ethertype:data	118
22855	74344174.785394363			eth:llc:stp	60
22856	74344175.650010124			eth:ethertype:data	118
22857	74344175.780742637			eth:ethertype:ipv6:tcp:ssl	364
22858	74344175.785433329			eth:llc:stp	60
22859	74344175.830029385			eth:ethertype:ipv6:tcp	86
22860	74344175.840611516			eth:ethertype:ipv6:tcp:ssl	226
22861	74344175.840616683			eth:ethertype:ipv6:tcp:ssl	116
22862	74344175.840619683			eth:ethertype:ipv6:tcp:ssl	124
22863	74344175.840906598			eth:ethertype:ipv6:tcp	86
22864	74344175.844722252			eth:ethertype:ipv6:tcp:ssl	124
22865	74344175.933808240			eth:ethertype:ipv6:tcp	86
22866	74344176.075545340	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
22867	74344176.195404723	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
22868	74344176.650082423			eth:ethertype:data	118
22869	74344176.785498294			eth:llc:stp	60
22870	74344177.413602194	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
22871	74344177.650075804			eth:ethertype:data	118
22872	74344177.785564717			eth:llc:stp	60
22873	74344177.937508824	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	77
22874	74344177.937608032	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	77
22875	74344177.938025114	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	80
22876	74344177.938094613	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	80
22877	74344177.938231321	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22878	74344177.938300613	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22879	74344177.939347984	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22880	74344177.939437025	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22881	74344177.939516942	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	74
22882	74344177.939602775	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	74
22883	74344177.940316397	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22884	74344177.940396939	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22885	74344177.978168393	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	129
22886	74344177.980060720	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	141
22887	74344177.980067387	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	148
22888	74344177.982616462	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	112
22889	74344177.982621753	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	136
22890	74344177.984269998	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	124
22891	74344177.984275581	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	91
22892	74344177.984278664	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	103
22893	74344177.985909909	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	90
22894	74344177.985917242	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	91
22895	74344177.985920075	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	103
22896	74344177.987518070	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	102
22897	74344178.650052227			eth:ethertype:data	118
22898	74344178.786457178			eth:llc:stp	60
22899	74344179.076910229	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
22900	74344179.190054634	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
22901	74344179.650571771			eth:ethertype:data	118
22902	74344179.786105559			eth:llc:stp	60
22903	74344180.415560745	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
22904	74344180.435217094			eth:ethertype:ipv6:tcp:ssl	274
22905	74344180.435521176			eth:ethertype:ipv6:tcp:ssl	120
22906	74344180.485582964			eth:ethertype:ipv6:tcp	86
22907	74344180.485591547			eth:ethertype:ipv6:tcp	86
22908	74344180.503213445			eth:ethertype:ipv6:tcp:ssl	159
22909	74344180.503221862			eth:ethertype:ipv6:tcp:ssl	774
22910	74344180.503225362			eth:ethertype:ipv6:tcp:ssl	124
22911	74344180.503948318			eth:ethertype:ipv6:tcp	86
22912	74344180.509612632			eth:ethertype:ipv6:tcp:ssl	124
22913	74344180.597777123			eth:ethertype:ipv6:tcp	86
22914	74344180.650176819			eth:ethertype:data	118
22915	74344180.785732981			eth:llc:stp	60
22916	74344181.650173323			eth:ethertype:data	118
22917	74344181.785757735			eth:llc:stp	60
22918	74344182.077370906	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
22919	74344182.096128384			eth:ethertype:ipv6:tcp	86
22920	74344182.111962705			eth:ethertype:ipv6:tcp	86
22921	74344182.121768255			eth:ethertype:ipv6:tcp	86
22922	74344182.125180285			eth:ethertype:ipv6:tcp	86
22923	74344182.138468031			eth:ethertype:ipv6:tcp	86
22924	74344182.158481838			eth:ethertype:ipv6:tcp	86
22925	74344182.162487991			eth:ethertype:ipv6:tcp	86
22926	74344182.166464227			eth:ethertype:ipv6:tcp	86
22927	74344182.191756932	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
22928	74344182.218876798	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	84
22929	74344182.219074047	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	84
22930	74344182.258546746	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	144
22931	74344182.258555121	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	156
22932	74344182.259489201			eth:ethertype:ipv6:tcp	94
22933	74344182.307687787			eth:ethertype:ipv6:tcp	94
22934	74344182.307907869			eth:ethertype:ipv6:tcp	86
22935	74344182.308445617			eth:ethertype:ipv6:tcp:ssl	298
22936	74344182.356386620			eth:ethertype:ipv6:tcp	86
22937	74344182.363939845			eth:ethertype:ipv6:tcp:ssl	1294
22938	74344182.364052261			eth:ethertype:ipv6:tcp	86
22939	74344182.364878425			eth:ethertype:ipv6:tcp	1294
22940	74344182.364921925			eth:ethertype:ipv6:tcp	86
22941	74344182.367006584			eth:ethertype:ipv6:tcp:ssl:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:pkix1implicit:x509ce:x509ce:x509ce:x509ce:x509ce:pkcs-1:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:pkix1explicit:pkcs-1:ssl	800
22942	74344182.367062001			eth:ethertype:ipv6:tcp	86
22943	74344182.370726696			eth:ethertype:ipv6:tcp:ssl	328
22944	74344182.418472783			eth:ethertype:ipv6:tcp:ssl	399
22945	74344182.418478700			eth:ethertype:ipv6:tcp:ssl	147
22946	74344182.462478050			eth:ethertype:ipv6:tcp	86
22947	74344182.650188117			eth:ethertype:data	118
22948	74344182.785709738			eth:llc:stp	60
22949	74344183.417562039	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
22950	74344183.650152911			eth:ethertype:data	118
22951	74344183.785730365			eth:llc:stp	60
22952	74344184.602839450			eth:ethertype:arp	60
22953	74344184.602843950			eth:ethertype:arp	60
22954	74344184.602846491			eth:ethertype:arp	60
22955	74344184.605343650			eth:ethertype:arp	60
22956	74344184.605346483			eth:ethertype:arp	60
22957	74344184.605348275			eth:ethertype:arp	60
22958	74344184.605349900			eth:ethertype:arp	60
22959	74344184.605351566			eth:ethertype:arp	60
22960	74344184.607451684			eth:ethertype:arp	60
22961	74344184.607454892			eth:ethertype:arp	60
22962	74344184.607456809			eth:ethertype:arp	60
22963	74344184.607458559			eth:ethertype:arp	60
22964	74344184.607460267			eth:ethertype:arp	60
22965	74344184.607462142			eth:ethertype:arp	60
22966	74344184.607464142			eth:ethertype:arp	60
22967	74344184.608422514			eth:ethertype:arp	60
22968	74344184.610625006			eth:ethertype:arp	60
22969	74344184.610628756			eth:ethertype:arp	60
22970	74344184.610631131			eth:ethertype:arp	60
22971	74344184.610632923			eth:ethertype:arp	60
22972	74344184.610635090			eth:ethertype:arp	60
22973	74344184.610637131			eth:ethertype:arp	60
22974	74344184.610638965			eth:ethertype:arp	60
22975	74344184.611652336			eth:ethertype:arp	60
22976	74344184.611655628			eth:ethertype:arp	60
22977	74344184.611658336			eth:ethertype:arp	60
22978	74344184.613707913			eth:ethertype:arp	60
22979	74344184.613710996			eth:ethertype:arp	60
22980	74344184.613712746			eth:ethertype:arp	60
22981	74344184.613714413			eth:ethertype:arp	60
22982	74344184.613716038			eth:ethertype:arp	60
22983	74344184.613718329			eth:ethertype:arp	60
22984	74344184.613720121			eth:ethertype:arp	60
22985	74344184.613815204			eth:ethertype:arp	42
22986	74344184.614689201			eth:ethertype:arp	60
22987	74344184.617352859			eth:ethertype:arp	60
22988	74344184.617357942			eth:ethertype:arp	60
22989	74344184.617360567			eth:ethertype:arp	60
22990	74344184.617362400			eth:ethertype:arp	60
22991	74344184.617364192			eth:ethertype:arp	60
22992	74344184.617366192			eth:ethertype:arp	60
22993	74344184.617368025			eth:ethertype:arp	60
22994	74344184.650180830			eth:ethertype:data	118
22995	74344184.785744700			eth:llc:stp	60
22996	74344185.078841491	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
22997	74344185.192798143	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
22998	74344185.650199331			eth:ethertype:data	118
22999	74344185.785748243			eth:llc:stp	60
23000	74344186.080349695	192.168.1.254	224.0.0.1	eth:ethertype:ip:igmp:igmp	60
23001	74344186.258508628			eth:ethertype:ipv6:tcp:ssl	232
23002	74344186.307155878			eth:ethertype:ipv6:tcp	86
23003	74344186.318193965			eth:ethertype:ipv6:tcp:ssl	152
23004	74344186.318199424			eth:ethertype:ipv6:tcp:ssl	116
23005	74344186.318201799			eth:ethertype:ipv6:tcp:ssl	124
23006	74344186.318473965			eth:ethertype:ipv6:tcp	86
23007	74344186.321242788			eth:ethertype:ipv6:tcp:ssl	124
23008	74344186.413176349			eth:ethertype:ipv6:tcp	86
23009	74344186.419461911	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
23010	74344186.650298872			eth:ethertype:data	118
23011	74344186.785790118			eth:llc:stp	60
23012	74344187.650286872			eth:ethertype:data	118
23013	74344187.785752618			eth:llc:stp	60
23014	74344188.080741151	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
23015	74344188.197799710	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
23016	74344188.221559212			eth:ethertype:ipv6:udp:dns	104
23017	74344188.221637753	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	84
23018	74344188.221721503	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	84
23019	74344188.262312239	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	144
23020	74344188.263943150			eth:ethertype:ipv6:udp:dns	164
23021	74344188.265639061	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	156
23022	74344188.431882201	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	73
23023	74344188.431976242	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	73
23024	74344188.562966336	192.168.1.91	224.0.0.252	eth:ethertype:ip:igmp:igmp	60
23025	74344188.651326076			eth:ethertype:data	118
23026	74344188.785771283			eth:llc:stp	60
23027	74344188.843385586	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	114
23028	74344188.848689235	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	89
23029	74344189.061533091	192.168.1.91	224.0.0.251	eth:ethertype:ip:igmp:igmp	60
23030	74344189.421625068	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
23031	74344189.650345536			eth:ethertype:data	118
23032	74344189.785801240			eth:llc:stp	60
23033	74344190.054211364	192.168.1.91	239.255.255.250	eth:ethertype:ip:igmp:igmp	60
23034	74344190.650323742			eth:ethertype:data	118
23035	74344190.785756363			eth:llc:stp	60
23036	74344191.081303935	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
23037	74344191.194830839	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
23038	74344191.650432406			eth:ethertype:data	118
23039	74344191.785771401			eth:llc:stp	60
